InNum,CallDateTime,Address,AptLot,geox,geoy,ExtNatureDisplayName,Report,PolArea,DOW,Hour
2018048354,"3/10/2018 10:21:43 PM","S SEVENTH ST/CHERRY ST","          ",1688831,1135029.75,"911 CHECKS",,"70D ",Saturday,22
2018048351,"3/10/2018 10:13:50 PM","N COLLEGE AVE/E BUSINESS LOOP 70","          ",1691249.25,1139900.5,"TRAFFIC STOP",,"70  ",Saturday,22
2018048349,"3/10/2018 10:09:37 PM","1600 E BROADWAY","          ",1692801.13,1134744.75,TRESPASSING,2018002630,"70  ",Saturday,22
2018048345,"3/10/2018 10:08:03 PM","208 N WILLIAM ST","          ",1692607.5,1136519.88,"CHECK SUBJECT",,"70  ",Saturday,22
2018048343,"3/10/2018 10:06:04 PM","KATY LN/FORUM BLVD","          ",1678767.5,1125396.13,"TRAFFIC STOP",,"50W ",Saturday,22
2018048342,"3/10/2018 10:03:52 PM","1000 CLAUDELL LN","          ",1678667.25,1139748,"CHECK SUBJECT",,"10W ",Saturday,22
2018048341,"3/10/2018 10:00:49 PM","307 N NINTH ST","          ",1689422.38,1136665.13,"SUSPICIOUS PERSON",,"20E ",Saturday,22
2018048340,"3/10/2018 10:00:22 PM","1710 I70 DR SW","          ",1678983.38,1140325.13,"TRESPASS SUBJECT",,"10W ",Saturday,22
2018048339,"3/10/2018 9:59:41 PM","2312 POWELL DR","          ",1696384.63,1143926.88,"SUSPICIOUS VEHICLE",,"30S ",Saturday,21
2018048337,"3/10/2018 9:57:08 PM","1600-BLK E BROADWAY","BLK       ",1692467,1135056.38,"911 CHECKS",,"70  ",Saturday,21
2018048336,"3/10/2018 9:56:17 PM","CLARK LN/CONNECTOR","          ",1699582.25,1139826.25,"TRAFFIC STOP",,"40W ",Saturday,21
2018048335,"3/10/2018 9:53:29 PM","3603 JAMESDALE RD","          ",1701951.13,1152589.13,TRESPASSING,,"30N ",Saturday,21
2018048334,"3/10/2018 9:52:03 PM","PARKER ST/VANDIVER DR","          ",1693556.13,1142497.63,"TRAFFIC STOP",,"30S ",Saturday,21
2018048326,"3/10/2018 9:49:54 PM","CHAPEL HILL RD/FORUM BLVD","          ",1679432.63,1127580.63,"TRAFFIC STOP",,"50W ",Saturday,21
2018048323,"3/10/2018 9:48:50 PM","S HWY 63 NB/GRINDSTONE PKWY","          ",1699156.63,1121303.38,"TRAFFIC STOP",,"    ",Saturday,21
2018048322,"3/10/2018 9:48:06 PM","RANGE LINE ST/BLUE RIDGE RD","          ",1689882.88,1146731.88,"TRAFFIC STOP",,"30S ",Saturday,21
2018048319,"3/10/2018 9:43:31 PM","BEARFIELD RD/E NIFONG BLVD","          ",1696154.88,1119339.63,"TRAFFIC STOP",,"60E ",Saturday,21
2018048317,"3/10/2018 9:38:17 PM","2900 FORUM BLVD","          ",1679419.63,1124658.25,"CHECK OPEN BUSINESS",,"60W ",Saturday,21
2018048315,"3/10/2018 9:31:35 PM","3210-6B VANDIVER DR","6B        ",1700130.5,1143480.75,"CHECK BUILDING",,"40W ",Saturday,21
2018048306,"3/10/2018 9:16:01 PM","S COLLEGE AVE/HOSPITAL DR","          ",1691019.38,1130296.38,"TRAFFIC STOP",,MUG2,Saturday,21
2018048305,"3/10/2018 9:12:42 PM","1406 GRINDSTONE PKWY","          ",1691934,1121122.13,"CHECK OPEN BUSINESS",,"60E ",Saturday,21
2018048304,"3/10/2018 9:12:01 PM","2900-BLK PARIS RD","BLK       ",1698839.75,1145830.25,"TRAFFIC STOP",,"40W ",Saturday,21
2018048294,"3/10/2018 8:59:34 PM","1001-106 CLAUDELL LN","106       ",1678668.38,1139872.5,DISTURBANCE,,"10W ",Saturday,20
2018048288,"3/10/2018 8:53:08 PM","S HWY 63 NB/E STADIUM BLVD OFFR NB","          ",1698886,1126670.38,"CHECK SUBJECT",,"80S ",Saturday,20
2018048284,"3/10/2018 8:51:26 PM","1250 I70 W","          ",1679528.63,1140346.75,"CHECK THE WELFARE",,"10W ",Saturday,20
2018048283,"3/10/2018 8:50:14 PM","E BROADWAY/N PROVIDENCE RD","          ",1687568,1135430.25,"TRAFFIC STOP",,"50E ",Saturday,20
2018048282,"3/10/2018 8:50:11 PM","4100-BLK BRENTWOOD DR","BLK       ",1669848.13,1125314.25,"AUTO THEFT",2018002629,"50W ",Saturday,20
2018048281,"3/10/2018 8:49:32 PM","N COLLEGE AVE/WILKES BLVD","          ",1691228.38,1138464.13,"TRAFFIC STOP",,"70  ",Saturday,20
2018048280,"3/10/2018 8:41:22 PM","600-XYZ E WALNUT ST","XYZ       ",1688611,1135728.88,"MISSING PERSON",2018002633,"70D ",Saturday,20
2018048278,"3/10/2018 8:39:41 PM","1416 GREENSBORO DR","          ",1692249.13,1155588.88,DISTURBANCE,,"30N ",Saturday,20
2018048276,"3/10/2018 8:30:31 PM","ROGERS ST/PARK AVE","          ",1690967.75,1137120.5,"CHECK SUBJECT",,"20E ",Saturday,20
2018048273,"3/10/2018 8:22:17 PM","2200-101 W ASH ST","101       ",1676733,1137450.88,ACCIDENT,,"50E ",Saturday,20
2018048264,"3/10/2018 8:12:18 PM","802 HUNTRIDGE DR","          ",1688950.5,1123588.5,"PEACE DISTURBANCE",,"60E ",Saturday,20
2018048263,"3/10/2018 8:11:56 PM","2200-101 N STADIUM BLVD","          ",1677163.88,1144734.13,ACCIDENT,,"    ",Saturday,20
2018048258,"3/10/2018 8:02:43 PM","4708 HIGHLANDS PKWY","          ",1680273.88,1116517.63,"911 CHECKS",,"60W ",Saturday,20
2018048256,"3/10/2018 7:59:25 PM","E GREEN MEADOWS RD/GREEN MEADOWS WAY","          ",1686785.25,1122592.25,"TRAFFIC STOP",,"60E ",Saturday,19
2018048251,"3/10/2018 7:54:15 PM","1200-BLK FORUM BLVD","BLK       ",1680444.88,1130428.38,"STALLED VEHICLE",,"50W ",Saturday,19
2018048250,"3/10/2018 7:52:45 PM","E STADIUM BLVD ONR NB/S HWY 63 NB","          ",1698876.25,1130338,"TRAFFIC STOP",,"80S ",Saturday,19
2018048249,"3/10/2018 7:51:40 PM","1100-BLK KENNESAW RIDGE RD","BLK       ",1690626.75,1148788.88,"911 CHECKS",,"30S ",Saturday,19
2018048242,"3/10/2018 7:46:07 PM","111 S PROVIDENCE RD","          ",1687149.38,1134878.25,LARCENY,2018002628,"50E ",Saturday,19
2018048236,"3/10/2018 7:37:24 PM","111-160 S NINTH ST","160       ",1689407.75,1134849.13,OVERDOSE,2018002627,"70D ",Saturday,19
2018048231,"3/10/2018 7:30:14 PM","4105 W VAWTER SCHOOL RD","          ",1669365.38,1121325.25,"CHECK OPEN BUSINESS",,"60W ",Saturday,19
2018048227,"3/10/2018 7:17:12 PM","RANGE LINE ST/DINWIDDIE CIR","          ",1690421.38,1149648.63,"TRAFFIC STOP",,"10E ",Saturday,19
2018048226,"3/10/2018 7:16:27 PM","805 CHERRY ST","          ",1689219.5,1135117.5,"PARKING VIOLATION",,"70D ",Saturday,19
2018048224,"3/10/2018 7:12:29 PM","900 I70 DR SW","          ",1683016.25,1140481.5,"TRAFFIC STOP",2018002625,"20W ",Saturday,19
2018048220,"3/10/2018 7:02:00 PM","LIMESTONE AVE/CHAPEL HILL RD","          ",1666503.25,1129392.75,"SHOTS HEARD",,"    ",Saturday,19
2018048213,"3/10/2018 6:49:21 PM","E BROWN SCHOOL RD/DERBY RIDGE DR","          ",1693613.75,1153612.13,"SUSPICIOUS VEHICLE",,"30N ",Saturday,18
2018048209,"3/10/2018 6:47:09 PM","4823 CLARK LN","          ",1708107.25,1140652.5,"ASSIST MEDICS",,"40E ",Saturday,18
2018048205,"3/10/2018 6:40:17 PM","1200-BLK FORUM BLVD","BLK       ",1680444.88,1130428.38,ACCIDENT,,"50W ",Saturday,18
2018048201,"3/10/2018 6:35:26 PM","W BUSINESS LOOP 70/W BUSINESS LOOP 70 ONR EB","          ",1683049.63,1140817.38,"TRAFFIC STOP",,"    ",Saturday,18
2018048200,"3/10/2018 6:34:40 PM","5026-205 CLARK LN","205       ",1709398.63,1139273.38,VANDALISM,2018002626,"40E ",Saturday,18
2018048197,"3/10/2018 6:31:43 PM","1910 W WORLEY ST","          ",1677924.38,1138277.63,"LEAVING THE SCENE ACCIDENT",2018002624,"10W ",Saturday,18
2018048195,"3/10/2018 6:29:05 PM","702 WILKES BLVD","          ",1689024.5,1138537.25,"FOOT PATROL",,"20E ",Saturday,18
2018048191,"3/10/2018 6:25:24 PM","W STADIUM BLVD/FORUM BLVD","          ",1680457.88,1130457.38,DWI,,"50E ",Saturday,18
2018048185,"3/10/2018 6:08:22 PM","100-BLK DORSEY ST","BLK       ",1691696.38,1134876.38,"911 CHECKS",,"70  ",Saturday,18
2018048183,"3/10/2018 6:05:15 PM","1315 UNIVERSITY AVE","          ",1691422.88,1133601.63,"PARKING VIOLATION",,"70  ",Saturday,18
2018048177,"3/10/2018 5:52:42 PM","415-3 CONLEY RD","3         ",1698265.5,1136384.38,TRESPASSING,,"80N ",Saturday,17
2018048176,"3/10/2018 5:52:34 PM","2609-109 E BROADWAY","109       ",1697902.13,1133937,LOCKOUT,,"80S ",Saturday,17
2018048171,"3/10/2018 5:43:13 PM","HINKSON AVE/PARIS RD","          ",1691397.88,1137310.38,"TRAFFIC STOP",,"70  ",Saturday,17
2018048170,"3/10/2018 5:41:43 PM","3001 W ASH ST","          ",1674095.75,1137700.13,"911 CHECKS",,"50W ",Saturday,17
2018048163,"3/10/2018 5:34:53 PM","2520-A RANGE LINE ST","A         ",1689972.75,1144792.5,"ASSIST MEDICS",,"30S ",Saturday,17
2018048161,"3/10/2018 5:28:30 PM","600 E WALNUT ST","          ",1688611,1135728.88,"ASSIST CITIZEN",,"70D ",Saturday,17
2018048160,"3/10/2018 5:22:57 PM","5005 ALPINE RIDGE DR","          ",1687335.13,1154525.63,"ASSIST CITIZEN",,"10E ",Saturday,17
2018048153,"3/10/2018 5:13:11 PM","212-9 E GREEN MEADOWS RD","9         ",1686814.38,1122409.38,"911 CHECKS",,"60E ",Saturday,17
2018048147,"3/10/2018 5:04:36 PM","N FIFTH ST/E ASH ST","          ",1688239.13,1136133.75,"TRAFFIC HAZARD",,"70D ",Saturday,17
2018048146,"3/10/2018 5:04:25 PM","1508 BODIE DR","          ",1692650.88,1155418.63,"SUSPICIOUS INCIDENT",,"30N ",Saturday,17
2018048145,"3/10/2018 4:59:55 PM","2501-C LEMONE INDUSTRIAL BLVD","C         ",1699397.13,1125120.13,"LAW ALARM",,"80S ",Saturday,16
2018048141,"3/10/2018 4:56:57 PM","2300-MAIN BERNADETTE DR","MAIN      ",1676284.75,1139812.25,"911 CHECKS",,"10W ",Saturday,16
2018048140,"3/10/2018 4:55:43 PM","3810 DERBY RIDGE DR","          ",1691915.88,1149144,"911 CHECKS",,"30S ",Saturday,16
2018048136,"3/10/2018 4:51:20 PM","FORUM BLVD/KATY LN","          ",1678783,1125425.63,"TRAFFIC HAZARD",,"50W ",Saturday,16
2018048134,"3/10/2018 4:47:43 PM","4900 BULLHEAD LN","          ",1707697.13,1147520.63,VANDALISM,2018002623,"40E ",Saturday,16
2018048129,"3/10/2018 4:42:03 PM","715 E NIFONG BLVD","          ",1688750,1120305,"SUSPICIOUS INCIDENT",,"60E ",Saturday,16
2018048125,"3/10/2018 4:21:41 PM","2904-42 RANGE LINE ST","42        ",1690002.75,1146097.38,"SUSPICIOUS INCIDENT",,"30S ",Saturday,16
2018048112,"3/10/2018 3:57:17 PM","5026-205 CLARK LN","205       ",1709398.63,1139273.38,"KEEP THE PEACE",,"40E ",Saturday,15
2018048108,"3/10/2018 3:41:26 PM","111 S PROVIDENCE RD","          ",1687149.38,1134878.25,"PEACE DISTURBANCE",,"50E ",Saturday,15
2018048100,"3/10/2018 3:26:51 PM","2540-105 BROADWAY BLUFFS DR","105       ",1697306.63,1133958.75,"PARKING VIOLATION",,"80N ",Saturday,15
2018048096,"3/10/2018 3:20:21 PM","525-216 ELM ST","216       ",1688358.38,1134364.88,"MISSING PERSON",,"70D ",Saturday,15
2018048094,"3/10/2018 3:14:50 PM","W VAWTER SCHOOL RD/S SCOTT BLVD","          ",1668933.88,1121206.25,"KEEP THE PEACE",,"    ",Saturday,15
2018048086,"3/10/2018 3:05:21 PM","1804-A PARIS RD","A         ",1694623.38,1140171.88,ACCIDENT,,"40W ",Saturday,15
2018048081,"3/10/2018 2:51:47 PM","2208 GARNET DR","          ",1694026.88,1143476.63,DISTURBANCE,,"30S ",Saturday,14
2018048080,"3/10/2018 2:50:03 PM","607 E BUSINESS LOOP 70","          ",1688901.5,1140055.25,WARRANT,2018002621,"20E ",Saturday,14
2018048077,"3/10/2018 2:47:29 PM","2300-MAIN BERNADETTE DR","MAIN      ",1676284.75,1139812.25,DISTURBANCE,,"10W ",Saturday,14
2018048075,"3/10/2018 2:44:48 PM","300-BLK LASALLE PL","BLK       ",1686927,1136766,"PARKING VIOLATION",,"20W ",Saturday,14
2018048074,"3/10/2018 2:42:45 PM","2501 BERNADETTE DR","          ",1675594.25,1140772.63,"PEACE DISTURBANCE",,"10W ",Saturday,14
2018048072,"3/10/2018 2:39:46 PM","LAKE RIDGEWAY RD/DEAD END","          ",1698671.38,1141872,"SUSPICIOUS VEHICLE",,"40W ",Saturday,14
2018048067,"3/10/2018 2:29:14 PM","VANDIVER DR/NELWOOD DR","          ",1698087.5,1143237.75,"TRAFFIC STOP",,"40W ",Saturday,14
2018048066,"3/10/2018 2:24:18 PM","110 E STEWART RD","          ",1687121.5,1133292.5,"AUTO THEFT",2018002622,"50E ",Saturday,14
2018048063,"3/10/2018 2:21:55 PM","1905-101 BERNADETTE DR","101       ",1677683.13,1140764.5,VANDALISM,,"10W ",Saturday,14
2018048058,"3/10/2018 1:58:04 PM","1201 SUNSET LN","          ",1681276.25,1135440,"KEEP THE PEACE",,"50E ",Saturday,13
2018048057,"3/10/2018 1:55:15 PM","1508 N PROVIDENCE RD","          ",1687942.13,1141117.13,LARCENY,2018002620,"20E ",Saturday,13
2018048056,"3/10/2018 1:49:42 PM","3204 TIMBERHILL ST","          ",1699984.5,1132304.25,"911 CHECKS",,"80N ",Saturday,13
2018048054,"3/10/2018 1:46:44 PM","2300-520 BERNADETTE DR","520       ",1675586.38,1139863.63,DISTURBANCE,2018002618,"10W ",Saturday,13
2018048053,"3/10/2018 1:38:06 PM","600-XYZ E WALNUT ST","XYZ       ",1688611,1135728.88,"ASSIST OFFICER",,"70D ",Saturday,13
2018048049,"3/10/2018 1:21:01 PM","101 CONLEY RD","          ",1698280.88,1135323,"SUSPICIOUS PERSON",,"80N ",Saturday,13
2018048047,"3/10/2018 1:15:22 PM","1701 W ASH ST","          ",1679375.13,1137515.75,"RECOVER PROPERTY",,"50E ",Saturday,13
2018048045,"3/10/2018 1:11:43 PM","CAMPUSVIEW DR/UMC DR","          ",1688608.5,1125207.13,DISTURBANCE,,"60E ",Saturday,13
2018048044,"3/10/2018 1:10:23 PM","701 SEYMOUR RD","          ",1677088.88,1133834.75,DISTURBANCE,2018002617,"50E ",Saturday,13
2018048039,"3/10/2018 12:51:47 PM","CONNECTOR/CLARK LN","          ",1699592.25,1139802.25,"ASSIST CITIZEN",,"40W ",Saturday,12
2018048038,"3/10/2018 12:51:03 PM","E BROADWAY/N SIXTH ST","          ",1688521.63,1135408.25,ACCIDENT,,"70D ",Saturday,12
2018048036,"3/10/2018 12:47:44 PM","1200 E BROADWAY","          ",1690800.88,1135266.63,"911 CHECKS",,"70  ",Saturday,12
2018048035,"3/10/2018 12:47:37 PM","2513 SHEPARD BLVD","          ",1697561,1130426.88,LARCENY,,"80S ",Saturday,12
2018048031,"3/10/2018 12:40:27 PM","S PROVIDENCE RD/ELM ST","          ",1687534.88,1134180,"STALLED VEHICLE",,"50E ",Saturday,12
2018048028,"3/10/2018 12:36:42 PM","600 E WALNUT ST","          ",1688611,1135728.88,"CHECK SUBJECT",2018002615,"70D ",Saturday,12
2018048026,"3/10/2018 12:34:58 PM","2808 MULBERRY RD","          ",1698766.5,1143915.25,"911 CHECKS",,"40W ",Saturday,12
2018048024,"3/10/2018 12:30:46 PM","813 E WALNUT ST","          ",1689346.88,1135858.38,"PARKING VIOLATION",,"    ",Saturday,12
2018048023,"3/10/2018 12:24:37 PM","205-2 E NIFONG BLVD","2         ",1686959.63,1120638.25,"PARKING VIOLATION",,"60W ",Saturday,12
2018048022,"3/10/2018 12:23:07 PM","3201 CREASY SPRINGS RD","          ",1682558.38,1147941.25,"911 CHECKS",,"10E ",Saturday,12
2018048020,"3/10/2018 12:21:47 PM","N STADIUM BLVD/W WORLEY ST","          ",1677043.75,1138881.25,ACCIDENT,,"    ",Saturday,12
2018048019,"3/10/2018 12:19:47 PM","1604-6 CANIFF CIR","6         ",1693389,1127501.63,"SUSPICIOUS INCIDENT",2018002616,"80S ",Saturday,12
2018048018,"3/10/2018 12:19:15 PM","1001 MADISON ST","          ",1684702.5,1139479.75,DISTURBANCE,,"20W ",Saturday,12
2018048017,"3/10/2018 12:16:37 PM","500 E WALNUT ST","          ",1688324,1135717.63,"PARKING VIOLATION",,"70D ",Saturday,12
2018048016,"3/10/2018 12:14:37 PM","1111 E BROADWAY","          ",1690307.13,1135435.75,"911 CHECKS",,"70D ",Saturday,12
2018048012,"3/10/2018 12:05:43 PM","N FAIRVIEW RD/W BROADWAY","          ",1674318.13,1136526,"RECOVER PROPERTY",,"50W ",Saturday,12
2018048011,"3/10/2018 12:01:18 PM","814 E WALNUT ST","          ",1689334,1135709.88,"PARKING VIOLATION",,"70D ",Saturday,12
2018048010,"3/10/2018 12:00:15 PM","2901-103 W BROADWAY","103       ",1674086.88,1136797.13,"911 CHECKS",,"50W ",Saturday,12
2018047999,"3/10/2018 11:49:45 AM","900-BLK CONLEY RD","BLK       ",1699245.5,1138247.13,"TRESPASS SUBJECT",,"80N ",Saturday,11
2018047996,"3/10/2018 11:45:36 AM","1400 CREEKWOOD PKWY","          ",1701093.13,1140396,"CHECK SUBJECT",2018002614,"40W ",Saturday,11
2018047994,"3/10/2018 11:41:42 AM","1521 TYPHOON CT","          ",1692955.75,1151845,"911 CHECKS",,"30N ",Saturday,11
2018047993,"3/10/2018 11:40:17 AM","3001 W BROADWAY","          ",1673837.63,1137334.25,"SUSPICIOUS PERSON",,"50W ",Saturday,11
2018047992,"3/10/2018 11:38:58 AM","2414 THORNBERRY DR","          ",1697054.63,1150787,"LAW ALARM",,"30N ",Saturday,11
2018047991,"3/10/2018 11:31:37 AM","233 N STADIUM BLVD","          ",1676199.13,1138835,"911 CHECKS",,"50E ",Saturday,11
2018047990,"3/10/2018 11:31:35 AM","600 E WALNUT ST","          ",1688611,1135728.88,ASSAULT,2018002613,"70D ",Saturday,11
2018047985,"3/10/2018 11:25:59 AM","3700-BLK CLARK LN","BLK       ",1702225.63,1139917,DISTURBANCE,,"40E ",Saturday,11
2018047984,"3/10/2018 11:24:41 AM","916 STRATFORD CT","          ",1668465.88,1133649.88,"911 CHECKS",,"50W ",Saturday,11
2018047983,"3/10/2018 11:23:53 AM","812 E BROADWAY","          ",1689298,1135326.13,"PARKING VIOLATION",,"    ",Saturday,11
2018047980,"3/10/2018 11:18:13 AM","GRINDSTONE PKWY/E GREEN MEADOWS RD","          ",1689917.38,1120264.75,"TRAFFIC STOP",,"60E ",Saturday,11
2018047979,"3/10/2018 11:17:19 AM","BROWN STATION RD/PARIS RD","          ",1704708.5,1159506.13,DWI,,"30N ",Saturday,11
2018047974,"3/10/2018 10:58:02 AM","W STADIUM BLVD/FORUM BLVD","          ",1680457.88,1130457.38,ACCIDENT,,"50E ",Saturday,10
2018047972,"3/10/2018 10:55:22 AM","415-3 CONLEY RD","3         ",1698265.5,1136384.38,ACCIDENT,,"80N ",Saturday,10
2018047958,"3/10/2018 10:37:31 AM","207 WILLOW WAY","          ",1697624.75,1136223.5,"CIVIL MATTER",,"80N ",Saturday,10
2018047957,"3/10/2018 10:36:19 AM","1612-122 N PROVIDENCE RD","122       ",1688133.75,1142247.63,"KEEP THE PEACE",,"10E ",Saturday,10
2018047951,"3/10/2018 10:22:57 AM","2701 BAYONNE CT","          ",1675134,1132770.38,"CIVIL MATTER",,"50W ",Saturday,10
2018047950,"3/10/2018 10:19:47 AM","209 FOURTH AVE","          ",1687544,1138964.5,"CIVIL MATTER",,"20E ",Saturday,10
2018047946,"3/10/2018 10:03:36 AM","2910-103 TRIMBLE RD","103       ",1698750.63,1133895.63,"911 CHECKS",,"80N ",Saturday,10
2018047944,"3/10/2018 9:55:51 AM","4916-20 BROWN STATION RD","20        ",1701850.5,1153610.88,"SUSPICIOUS INCIDENT",2018002612,"30N ",Saturday,09
2018047937,"3/10/2018 9:37:43 AM","3800-703 SADDLEBROOK PL","703       ",1691180.75,1149160.38,"LAW ALARM",,"30S ",Saturday,09
2018047933,"3/10/2018 9:29:32 AM","3800 SADDLEBROOK PL","          ",1691147.25,1148623,FRAUD,,"30S ",Saturday,09
2018047932,"3/10/2018 9:26:39 AM","1256 I70 W","          ",1682181.75,1140574.38,"TRAFFIC STOP",,"10W ",Saturday,09
2018047930,"3/10/2018 9:25:38 AM","N NINTH ST/E WALNUT ST","          ",1689456.63,1135743,"911 CHECKS",,"    ",Saturday,09
2018047928,"3/10/2018 9:23:22 AM","N HWY 63 SB/VANDIVER DR OFFR SB","          ",1702555.75,1145556.13,"SUSPICIOUS VEHICLE",,"40W ",Saturday,09
2018047925,"3/10/2018 9:20:34 AM","4116 ROLLINS RD","          ",1669657.5,1134449.75,"ASSIST MEDICS",,"50W ",Saturday,09
2018047922,"3/10/2018 9:17:39 AM","N NINTH ST/E WALNUT ST","          ",1689456.63,1135743,ACCIDENT,,"70D ",Saturday,09
2018047914,"3/10/2018 8:56:59 AM","1305 VALLEY CREEK LN","          ",1709481.75,1139859.5,"PARKING VIOLATION",,"40E ",Saturday,08
2018047912,"3/10/2018 8:51:59 AM","1009 SMILEY LN","          ",1690329.63,1150709.38,"LAW ALARM",,"10E ",Saturday,08
2018047911,"3/10/2018 8:50:37 AM","700-BLK MEDINA DR","BLK       ",1683934.63,1143630,"911 CHECKS",,"10E ",Saturday,08
2018047910,"3/10/2018 8:49:24 AM","EAST PARKWAY DR/W BROADWAY","          ",1685334.25,1135303.13,"TRAFFIC STOP",,"50E ",Saturday,08
2018047907,"3/10/2018 8:44:45 AM","1313 DAWN RIDGE RD","          ",1704910.13,1140233,FRAUD,,"40E ",Saturday,08
2018047904,"3/10/2018 8:39:38 AM","900-251 VANDIVER DR","251       ",1689688.38,1142345.38,DISTURBANCE,,"10E ",Saturday,08
2018047900,"3/10/2018 8:29:17 AM","504 WOODRIDGE DR","          ",1702401.38,1137163.25,"LAW ALARM",,"    ",Saturday,08
2018047898,"3/10/2018 8:25:37 AM","4006 SNOWY OWL DR","          ",1687743.88,1149979.5,"PARKING VIOLATION",,"10E ",Saturday,08
2018047897,"3/10/2018 8:17:06 AM","900 I70 DR SW","          ",1683016.25,1140481.5,"ASSIST CITIZEN",2018002611,"20W ",Saturday,08
2018047893,"3/10/2018 8:09:10 AM","1609 COMMERCE CT","          ",1688499.38,1142233.63,"911 CHECKS",,"10E ",Saturday,08
2018047883,"3/10/2018 7:57:29 AM","300-BLK E BRANDON RD","BLK       ",1687261.13,1130750.38,"SUSPICIOUS PERSON",,"60E ",Saturday,07
2018047882,"3/10/2018 7:57:08 AM","600-XYZ E WALNUT ST","          ",1688611,1135728.88,"KEEP THE PEACE",,"    ",Saturday,07
2018047881,"3/10/2018 7:53:32 AM","1411 GRINDSTONE PLAZA DR","          ",1691400.88,1120880.13,"LAW ALARM",,"    ",Saturday,07
2018047880,"3/10/2018 7:51:00 AM","902 CONLEY RD","          ",1699245.5,1138247.13,"SUSPICIOUS INCIDENT",,"80N ",Saturday,07
2018047878,"3/10/2018 7:36:42 AM","901 CONLEY RD","          ",1699040,1138793.88,"SUSPICIOUS PERSON",2018002610,"80N ",Saturday,07
2018047877,"3/10/2018 7:31:47 AM","1217-B W BUSINESS LOOP 70","B         ",1681842.25,1141503,TRESPASSING,,"10E ",Saturday,07
2018047876,"3/10/2018 7:30:29 AM","5700-BLK S SINCLAIR RD","BLK       ",1676509.63,1111980.38,"ABANDONED  VEHICLE",18001135,"60W ",Saturday,07
2018047860,"3/10/2018 5:37:53 AM","2935 LEEWAY DR","          ",1698956.75,1148305.5,"LEAVING THE SCENE ACCIDENT",,"30N ",Saturday,05
2018047854,"3/10/2018 4:43:09 AM","205 E BUSINESS LOOP 70","          ",1687350.75,1140326.25,"TRAFFIC STOP",,"20E ",Saturday,04
2018047851,"3/10/2018 4:28:54 AM","5700-208 FREEDOM DR","          ",1711301.5,1138856.38,"ASSIST FIRE",,"    ",Saturday,04
2018047848,"3/10/2018 4:23:14 AM","5700-208 FREEDOM DR","208       ",1711301.5,1138856.38,"ASSIST FIRE",,"40E ",Saturday,04
2018047844,"3/10/2018 4:02:33 AM","201 E TEXAS AVE","          ",1687266.38,1142265.5,"ASSIST MEDICS",,"10E ",Saturday,04
2018047843,"3/10/2018 4:01:22 AM","211-ELM1 HITT ST","ELM1      ",1689956.25,1134319.38,"ASSIST MEDICS",,"70  ",Saturday,04
2018047841,"3/10/2018 3:59:47 AM","321 RYEFIELD RDG","          ",1668310,1139125.88,"ASSIST MEDICS",,"50W ",Saturday,03
2018047839,"3/10/2018 3:55:06 AM","205 E BUSINESS LOOP 70","          ",1687350.75,1140326.25,LOCKOUT,,"20E ",Saturday,03
2018047837,"3/10/2018 3:41:10 AM","2607-24 EASTWOOD DR","24        ",1697470.5,1140598.38,"ASSIST MEDICS",2018002608,"40W ",Saturday,03
2018047835,"3/10/2018 3:33:18 AM","916 E BROADWAY","          ",1689659.38,1135321.5,"LEAVING THE SCENE ACCIDENT",2018002607,"70D ",Saturday,03
2018047833,"3/10/2018 3:30:15 AM","1401 LAKEWOOD DR","          ",1697277.38,1140438.13,DISTURBANCE,,"40W ",Saturday,03
2018047832,"3/10/2018 3:19:39 AM","1400-1A FORUM BLVD","1A        ",1680669.38,1129970.13,"SUSPICIOUS VEHICLE",,"50W ",Saturday,03
2018047831,"3/10/2018 3:19:13 AM","407 N ANN ST","          ",1693088.75,1137078.13,"911 CHECKS",,"70  ",Saturday,03
2018047827,"3/10/2018 3:08:16 AM","2710-B QUAIL DR","B         ",1698416.25,1141638.63,TRESPASSING,,"40W ",Saturday,03
2018047817,"3/10/2018 2:43:24 AM","1400-BLK SYLVAN LN","BLK       ",1696931.75,1140381.13,"CHECK SUBJECT",,"40W ",Saturday,02
2018047815,"3/10/2018 2:38:03 AM","ROGERS ST/N PROVIDENCE RD","          ",1687589.75,1137499.5,"TRAFFIC STOP",,"20E ",Saturday,02
